id,name,product_name,product_link,product_image,price,size,drug_id,test_certificate,endotoxin_report,sterility_report,cloudinary_product_image,cloudinary_test_certificate,cloudinary_endotoxin_report,cloudinary_sterility_report,in_supabase
628,PeptideSciences,Ipamorelin 5mg,https://www.peptidesciences.com/ipamorelin-5mg,downloaded_images/ipamorelin_5mg_1740264943.webp,$46.00,5mg,83,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335272/xnheuh6zgudwvy31g7ww.png,,,,1
629,PeptideSciences,Ipamorelin 10mg,https://www.peptidesciences.com/ipamorelin-10mg,downloaded_images/ipamorelin_10mg_1740264947.webp,$80.00,10mg,83,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335272/dsnzque17qzxtcqsolut.png,,,,1
630,PeptideSciences,Kisspeptin-10,https://www.peptidesciences.com/kisspeptin-10,downloaded_images/kisspeptin_10_1740264952.webp,$65.00,,65,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335273/syum6opxke47w1o16mg7.png,,,,1
631,PeptideSciences,KPV 5mg,https://www.peptidesciences.com/kpv-5mg,downloaded_images/kpv_5mg_1740264956.webp,$55.00,5mg,69,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335274/c5ehtd7dnp6jod9km86d.png,,,,1
632,PeptideSciences,L-Glutathione 600mg,https://www.peptidesciences.com/l-glutathione-600mg,downloaded_images/l_glutathione_600mg_1740264961.webp,$85.00,600mg,18,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335275/jonmctjlisvi5u1vzfwc.png,,,,1
633,PeptideSciences,Lipopeptide 200mg (Topical),https://www.peptidesciences.com/lipopeptide-200mg-topical,downloaded_images/lipopeptide_200mg_topical__1740264965.webp,$220.00,200mg,159,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335275/vyxaxkpjtuyt56quspxq.png,,,,1
634,PeptideSciences,Liraglutide 3mg (GLP-1 Analogue) (3mg x 10 Vials = 30mg total),https://www.peptidesciences.com/liraglutide-3mg-x-10-vials-30mg-total,downloaded_images/liraglutide_3mg_glp_1_analogue_3mg_x_10_vials_30mg_total__1740264970.webp,$485.00,3mg,160,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335276/u8eu2q1onmwjkj2o7h10.png,,,,1
635,PeptideSciences,Livagen 20mg (Bioregulator),https://www.peptidesciences.com/livagen-20mg,downloaded_images/livagen_20mg_bioregulator__1740264975.webp,$65.00,20mg,161,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335277/zqxayluvdastr3nisqhg.png,,,,1
636,PeptideSciences,LL-37 5mg (CAP-18),https://www.peptidesciences.com/ll-37-5mg-cap-18,downloaded_images/ll_37_5mg_cap_18__1740264979.webp,$95.00,5mg,103,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335277/zbtqzrepljipczgdm9hz.png,,,,1
637,PeptideSciences,"Longevity, Performance & Obesity Research (60 Capsules)",https://www.peptidesciences.com/longevity-performance-obesity-research-60-capsules-5-amino-1mq-nmn-jbsnf,downloaded_images/longevity_performance_obesity_research_60_capsules__1740264984.webp,$330.00,60 Capsules,162,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335278/hhj9f5i1ob6p1guwcurd.png,,,,1
638,PeptideSciences,Matrixyl 200mg (Topical),https://www.peptidesciences.com/matrixyl-200mg-topical,downloaded_images/matrixyl_200mg_topical__1740264990.webp,$200.00,200mg,119,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335279/jkbek2tgq5ci8oi7ssqt.png,,,,1
639,PeptideSciences,Melanostatin DM 200mg (Topical),https://www.peptidesciences.com/melanostatin-dm-200mg,downloaded_images/melanostatin_dm_200mg_topical__1740264994.webp,$230.00,200mg,163,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335280/yojiwtcpdcii2aj0yyth.png,,,,1
640,PeptideSciences,Melanotan 1 (MT1) 10mg,https://www.peptidesciences.com/melanotan-1-10mg,downloaded_images/melanotan_1_mt1_10mg_1740264999.webp,$55.00,10mg,97,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335280/voiafacussxn8dtdgnou.png,,,,1
641,PeptideSciences,Melanotan 2 (MT2) (3mg x 10 Vials = 30mg),https://www.peptidesciences.com/melanotan-2-3mg-x-10-vials,downloaded_images/melanotan_2_mt2_3mg_x_10_vials_30mg__1740265004.webp,$140.00,3mg,93,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335281/mas43al2nuglejkdljre.png,,,,1
642,PeptideSciences,Melanotan 2 (MT2) 10mg,https://www.peptidesciences.com/melanotan-2-10mg,downloaded_images/melanotan_2_mt2_10mg_1740265008.webp,$50.00,10mg,93,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335282/cxrzsbzrq0yetsnratrf.png,,,,1
643,PeptideSciences,MGF IGF-1 Ec 5mg,https://www.peptidesciences.com/mgf-c-terminal-5mg,downloaded_images/mgf_igf_1_ec_5mg_1740265013.webp,$65.00,5mg,164,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335283/mxgfkbrldumd3otnq26h.png,,,,1
644,PeptideSciences,MK-677 (Ibutamoren) 12.5mg (60 Capsules),https://www.peptidesciences.com/mk-677-ibutamoren-60-capsules,downloaded_images/mk_677_ibutamoren_12_5mg_60_capsules__1740265017.webp,$150.00,5mg 60 Capsules,1,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335284/i4f1c1rwpsxn7uvvdrrt.png,,,,1
645,PeptideSciences,Mod GRF (1-29) 2mg  (CJC-1295 no DAC),https://www.peptidesciences.com/mod-grf-1-29-2mg-cjc-1295-no-dac,downloaded_images/mod_grf_1_29_2mg_cjc_1295_no_dac__1740265022.webp,$35.00,2mg,122,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335285/lqsdlt9mx3ykgtarem9u.png,,,,1
646,PeptideSciences,Mod GRF (1-29) 5mg (CJC-1295 no DAC),https://www.peptidesciences.com/mod-grf-1-29-5mg-cjc-1295-no-dac,downloaded_images/mod_grf_1_29_5mg_cjc_1295_no_dac__1740265026.webp,$49.50,5mg,122,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335285/mhzuqxtufqnlgt7bbmqx.png,,,,1
647,PeptideSciences,"Mod GRF, GHRP-2 10mg (Blend)",https://www.peptidesciences.com/mod-grf-ghrp-2-10mg-blend,downloaded_images/mod_grf_ghrp_2_10mg_blend__1740265031.webp,$95.00,10mg,165,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335286/kxskxrdmcweqd1iimmrw.png,,,,1
648,PeptideSciences,"Mod GRF, GHRP-6 10mg (Blend)",https://www.peptidesciences.com/mod-grf-ghrp-6-10mg-blend,downloaded_images/mod_grf_ghrp_6_10mg_blend__1740265035.webp,$95.00,10mg,165,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335287/vgd31ye5pmrilgd0jmnp.png,,,,1
649,PeptideSciences,"Mod GRF, Hexarelin 10mg (Blend)",https://www.peptidesciences.com/mod-grf-hexarelin-10mg-blend,downloaded_images/mod_grf_hexarelin_10mg_blend__1740265040.webp,$95.00,10mg,166,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335288/nmnrfyksns6hpffdlvmr.png,,,,1
650,PeptideSciences,"Mod GRF, Ipamorelin, GHRP-2 (Blend)",https://www.peptidesciences.com/mod-grf-ipamorelin-ghrp-2-blend,downloaded_images/mod_grf_ipamorelin_ghrp_2_blend__1740265044.webp,$95.00,,167,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335289/yjqku7mwgkxtb4nfv54p.png,,,,1
651,PeptideSciences,"Mod GRF, Ipamorelin 10mg (Blend)",https://www.peptidesciences.com/mod-grf-ipamorelin-10mg-blend,downloaded_images/mod_grf_ipamorelin_10mg_blend__1740265049.webp,$95.00,10mg,167,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335289/wilhhvo7qdntah05zu9t.png,,,,1
652,PeptideSciences,MOTS-c 5mg,https://www.peptidesciences.com/mots-c-5mg,downloaded_images/mots_c_5mg_1740265054.webp,$65.00,5mg,40,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335290/xoobewatguoe8oifdnmt.png,,,,1
653,PeptideSciences,MOTS-c 10mg,https://www.peptidesciences.com/mots-c-10mg,downloaded_images/mots_c_10mg_1740265058.webp,$110.00,10mg,40,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335291/cid2kqx8vp5fgwoqliko.png,,,,1
654,PeptideSciences,N-Acetyl Epithalon Amidate 20mg,https://www.peptidesciences.com/n-acetyl-epithalon-amidate-20mg,downloaded_images/n_acetyl_epithalon_amidate_20mg_1740265063.webp,$100.00,20mg,168,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335291/ik1e4cy8aldgxfp6ahdv.png,,,,1
655,PeptideSciences,N-Acetyl Selank Amidate 10mg,https://www.peptidesciences.com/n-acetyl-selank-amidate-10mg,downloaded_images/n_acetyl_selank_amidate_10mg_1740265067.webp,$70.00,10mg,96,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335292/xgsestnv4kbrlgkjql3z.png,,,,1
656,PeptideSciences,N-Acetyl Semax Amidate 30mg,https://www.peptidesciences.com/n-acetyl-semax-amidate-30mg,downloaded_images/n_acetyl_semax_amidate_30mg_1740265072.webp,$75.00,30mg,96,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335293/bbnk9qxbavkik18kzvw5.png,,,,1
657,PeptideSciences,NAD+ 100mg,https://www.peptidesciences.com/nad-100mg,downloaded_images/nad_100mg_1740265076.webp,$62.50,100mg,54,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335293/oeyq7owmysgq04awqxag.png,,,,1
658,PeptideSciences,NAD+ 750mg,https://www.peptidesciences.com/nadplus-750mg,downloaded_images/nad_750mg_1740265081.webp,$300.00,750mg,54,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335294/fyorvn1wvvb8piapdhsk.png,,,,1
659,PeptideSciences,Nonapeptide-1 200mg (Topical),https://www.peptidesciences.com/nonapeptide-1-200mg,downloaded_images/nonapeptide_1_200mg_topical__1740265085.webp,$230.00,200mg,169,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335295/qiqlcftpsz3rtc3vtypp.png,,,,1
660,PeptideSciences,Ovagen 20mg (Bioregulator),https://www.peptidesciences.com/ovagen-20mg-bioregulator,downloaded_images/ovagen_20mg_bioregulator__1740265090.webp,$65.00,20mg,170,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335295/jcqcwx1rfr3s9gnebbfw.png,,,,1
661,PeptideSciences,Oxytocin 10mg (6000 IU),https://www.peptidesciences.com/oxytocin-10mg-6000iu,downloaded_images/oxytocin_10mg_6000_iu__1740265095.webp,$65.00,10mg,138,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335296/sbn19k8j13w6f7uulfth.png,,,,1
662,PeptideSciences,P21 (P021) 5mg,https://www.peptidesciences.com/p21-p021-5mg,downloaded_images/p21_p021_5mg_1740265099.webp,$120.00,5mg,106,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335296/aobhxgr2ef3oti6wgtqj.png,,,,1
663,PeptideSciences,Pal-AHK 200mg (Topical),https://www.peptidesciences.com/pal-ahk-200mg-topical,downloaded_images/pal_ahk_200mg_topical__1740265104.webp,$200.00,200mg,171,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335297/ewacmgknbavplkbnygjs.png,,,,1
664,PeptideSciences,Pal-GHK 200mg (Palmitoyl Tripeptide-1) (Topical),https://www.peptidesciences.com/pal-ghk-200mg-palmitoyl-tripeptide-1-topical,downloaded_images/pal_ghk_200mg_palmitoyl_tripeptide_1_topical__1740265109.webp,$210.00,200mg,171,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335298/ieqmjgjkkj1rsxnw8v7c.png,,,,1
665,PeptideSciences,Palmitoyl Dipeptide-6 200mg (Topical),https://www.peptidesciences.com/palmitoyl-dipeptide-6-200mg-topical,downloaded_images/palmitoyl_dipeptide_6_200mg_topical__1740265113.webp,$210.00,200mg,172,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335299/xcqsrhyl6hshirwxex9e.png,,,,1
666,PeptideSciences,Pancragen 20mg (Bioregulator),https://www.peptidesciences.com/pancragen-20mg-bioregulator,downloaded_images/pancragen_20mg_bioregulator__1740265118.webp,$65.00,20mg,173,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335299/rpb8x1e0tohw1ylgf4g2.png,,,,1
667,PeptideSciences,PE-22-28,https://www.peptidesciences.com/pe-22-28,downloaded_images/pe_22_28_1740265122.webp,$60.00,,105,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335300/v725r2cziohfecnlyodw.png,,,,1
668,PeptideSciences,PEG MGF 5mg,https://www.peptidesciences.com/peg-mgf-5mg,downloaded_images/peg_mgf_5mg_1740265127.webp,$95.00,5mg,123,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335301/hxhib3tnkwe3ygnnslrd.png,,,,1
669,PeptideSciences,Pentapeptide-18 (Leuphasyl) 200mg (Topical),https://www.peptidesciences.com/pentapeptide-18-leuphasyl-200mg-topical,downloaded_images/pentapeptide_18_leuphasyl_200mg_topical__1740265132.webp,$230.00,200mg,174,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335301/mwithgcmxqmk0xspu15k.png,,,,1
670,PeptideSciences,Pinealon 20mg (Bioregulator),https://www.peptidesciences.com/pinealon-20mg,downloaded_images/pinealon_20mg_bioregulator__1740265136.webp,$75.00,20mg,175,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335302/evprnsz4n04wq8kjtbv0.png,,,,1
671,PeptideSciences,PNC-27 5mg,https://www.peptidesciences.com/pnc-27-5mg,downloaded_images/pnc_27_5mg_1740265141.webp,$150.00,5mg,176,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335303/aq9v3ups3kyvl7lgyanb.png,,,,1
672,PeptideSciences,Prostamax 20mg (Bioregulator),https://www.peptidesciences.com/prostamax-20mg-bioregulator,downloaded_images/prostamax_20mg_bioregulator__1740265145.webp,$65.00,20mg,177,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335303/gwlhsw9w8eicjdqbczja.png,,,,1
673,PeptideSciences,PT-141 (3mg x 10 Vials = 30mg),https://www.peptidesciences.com/pt-141-3mg-x-10-vials,downloaded_images/pt_141_3mg_x_10_vials_30mg__1740265150.webp,$140.00,3mg,85,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335304/topm0byhaxeotak2gq66.png,,,,1
674,PeptideSciences,PT-141 10mg,https://www.peptidesciences.com/pt-141-10mg,downloaded_images/pt_141_10mg_1740265154.webp,$55.00,10mg,85,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335305/mgpqdksjywg2hw7tfhfk.png,,,,1
676,PeptideSciences,Retatrutide 6mg,https://www.peptidesciences.com/retatrutide-6mg,downloaded_images/retatrutide_6mg_1740265163.webp,$180.00,6mg,86,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335305/dvsaalxqvnun5weseizw.png,,,,1
677,PeptideSciences,Retatrutide 12mg,https://www.peptidesciences.com/retatrutide-12mg,downloaded_images/retatrutide_12mg_1740265168.webp,$230.00,12mg,86,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335306/i79bl7ueu7666zgjn2g0.png,,,,1
678,PeptideSciences,Retatrutide 16mg,https://www.peptidesciences.com/retatrutide-16mg,downloaded_images/retatrutide_16mg_1740265172.webp,$295.00,16mg,86,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335306/xtxhh7jh5ii4yenygyvq.png,,,,1
679,PeptideSciences,Rigin 200mg (Palmitoyl Tetrapeptide-7) (Topical),https://www.peptidesciences.com/rigin-200mg-palmitoyl-tetrapeptide-7-topical,downloaded_images/rigin_200mg_palmitoyl_tetrapeptide_7_topical__1740265177.webp,$200.00,200mg,178,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335307/lxuw0ahme6ahaofsbg2d.png,,,,1
680,PeptideSciences,Selank 10mg,https://www.peptidesciences.com/selank-10mg,downloaded_images/selank_10mg_1740265181.webp,$55.00,10mg,36,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335308/hrbrr3pyjvhu9amhqivp.png,,,,1
681,PeptideSciences,Semaglutide (GLP-1 Analogue) 3mg,https://www.peptidesciences.com/semaglutide-3mg,downloaded_images/semaglutide_glp_1_analogue_3mg_1740265185.webp,$110.00,3mg,87,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335309/zmztu1g73ifnculnhhsy.png,,,,1
682,PeptideSciences,Semaglutide (GLP-1 Analogue) 6mg,https://www.peptidesciences.com/semaglutide-6mg,downloaded_images/semaglutide_glp_1_analogue_6mg_1740265190.webp,$185.00,6mg,87,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335309/ztw36xjqg0jfvliqnmp2.png,,,,1
683,PeptideSciences,Semaglutide (GLP-1 Analogue) 10mg,https://www.peptidesciences.com/semaglutide-10mg,downloaded_images/semaglutide_glp_1_analogue_10mg_1740265194.webp,$255.00,10mg,87,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335310/gj5wmstisrrl3zauhxxy.png,,,,1
684,PeptideSciences,Semax 30mg,https://www.peptidesciences.com/semax-30mg,downloaded_images/semax_30mg_1740265199.webp,$75.00,30mg,34,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335311/ityspaisk2ytpwbrec3p.png,,,,1
685,PeptideSciences,"Sermorelin, GHRP-2 10mg (Blend)",https://www.peptidesciences.com/sermorelin-ghrp-2-10mg-blend,downloaded_images/sermorelin_ghrp_2_10mg_blend__1740265203.webp,$95.00,10mg,27,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335311/vnxpx4ij6ngx2qtiqybu.png,,,,1
686,PeptideSciences,"Sermorelin, GHRP-6 10mg (Blend)",https://www.peptidesciences.com/sermorelin-ghrp-6-10mg-blend,downloaded_images/sermorelin_ghrp_6_10mg_blend__1740265208.webp,$95.00,10mg,27,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335312/wezkurpeaubwgqqty4fr.png,,,,1
687,PeptideSciences,"Sermorelin, GHRP-6, GHRP-2 9mg (Blend)",https://www.peptidesciences.com/sermorelin-ghrp-6-ghrp-2-9mg-blend,downloaded_images/sermorelin_ghrp_6_ghrp_2_9mg_blend__1740265212.webp,$95.00,9mg,179,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335313/pumxxsanlxboxifj1h3e.png,,,,1
688,PeptideSciences,"Sermorelin, Ipamorelin 10mg (Blend)",https://www.peptidesciences.com/sermorelin-ipamorelin-10mg-blend,downloaded_images/sermorelin_ipamorelin_10mg_blend__1740265217.webp,$95.00,10mg,180,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335314/q4riek6ksd8fzkf1l1ju.png,,,,1
689,PeptideSciences,Sermorelin 2mg,https://www.peptidesciences.com/sermorelin-2mg,downloaded_images/sermorelin_2mg_1740265221.webp,$35.00,2mg,27,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335314/qlnirlgux3dx4eri2ybu.png,,,,1
690,PeptideSciences,Sermorelin 5mg,https://www.peptidesciences.com/sermorelin-5mg,downloaded_images/sermorelin_5mg_1740265226.webp,$55.00,5mg,27,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335315/hsgyaa5f9zhfavjoqkin.png,,,,1
691,PeptideSciences,Sermorelin 15mg,https://www.peptidesciences.com/sermorelin-15mg,downloaded_images/sermorelin_15mg_1740265230.webp,$135.00,15mg,27,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335316/q3yunsorx6vmd0bxbjm4.png,,,,1
692,PeptideSciences,SNAP-8 200mg (Topical),https://www.peptidesciences.com/snap-8-200mg-topical,downloaded_images/snap_8_200mg_topical__1740265235.webp,$180.00,200mg,125,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335316/mwxa4aijjt0ushyiau8j.png,,,,1
693,PeptideSciences,SS-31 25mg,https://www.peptidesciences.com/ss-31-25mg,downloaded_images/ss_31_25mg_1740265239.webp,$150.00,25mg,91,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335317/rmyw3aqxhwehwx5bdzrj.png,,,,1
694,PeptideSciences,Syn-AKE 200mg (Topical),https://www.peptidesciences.com/syn-ake-200mg-topical,downloaded_images/syn_ake_200mg_topical__1740265244.webp,$230.00,200mg,181,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335318/wk374lzojwmtaivlkrvz.png,,,,1
695,PeptideSciences,Syn-Coll (Palmitoyl Tripeptide-5) 200mg (Topical),https://www.peptidesciences.com/syn-coll-palmitoyl-tripeptide-5-200mg-topical,downloaded_images/syn_coll_palmitoyl_tripeptide_5_200mg_topical__1740265249.webp,$230.00,200mg,182,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335319/q1jjlvcqz7gkvhw7rviw.png,,,,1
696,PeptideSciences,TB-500 (Thymosin Beta-4) 2mg (43aa),https://www.peptidesciences.com/tb-500-thymosin-beta-4-2mg,downloaded_images/tb_500_thymosin_beta_4_2mg_43aa__1740265253.webp,$42.00,2mg,88,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335320/v5ctptxaoc796htgbkdj.png,,,,1
697,PeptideSciences,TB-500 (Thymosin Beta-4) 5mg (43aa),https://www.peptidesciences.com/tb-500-thymosin-beta-4-5mg,downloaded_images/tb_500_thymosin_beta_4_5mg_43aa__1740265258.webp,$85.00,5mg,88,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335320/jshvp56tiwlxkmhshnsz.png,,,,1
698,PeptideSciences,TB-500 (Thymosin Beta-4) 10mg (43aa),https://www.peptidesciences.com/tb-500-thymosin-beta-4-10mg,downloaded_images/tb_500_thymosin_beta_4_10mg_43aa__1740265262.webp,$165.00,10mg,88,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335321/bfkwwfc1m13b3hhestya.png,,,,1
699,PeptideSciences,TB-500 Fragment (17-23) 10mg,https://www.peptidesciences.com/tb-500-fragment-17-23-10mg,downloaded_images/tb_500_fragment_17_23_10mg_1740265266.webp,$100.00,10mg,183,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335322/nu3mkdxbmb2x0noirjmw.png,,,,1
700,PeptideSciences,"Tesamorelin, CJC1295, Ipamorelin 12mg (Blend)",https://www.peptidesciences.com/tesamorelin-cjc1295-ipamorelin-12mg-blend,downloaded_images/tesamorelin_cjc1295_ipamorelin_12mg_blend__1740265271.webp,$125.00,12mg,19,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335323/bfi67nuokmfdtwz8wzod.png,,,,1
701,PeptideSciences,"Tesamorelin, Ipamorelin 8mg (Blend)",https://www.peptidesciences.com/tesamorelin-ipamorelin-8mg-blend,downloaded_images/tesamorelin_ipamorelin_8mg_blend__1740265275.webp,$110.00,8mg,180,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335323/zphub5wtsatweocq8ej8.png,,,,1
702,PeptideSciences,Tesamorelin 2mg (10 Vial Kit),https://www.peptidesciences.com/tesamorelin-2mg-10-vial-kit,downloaded_images/tesamorelin_2mg_10_vial_kit__1740265279.webp,$300.00,2mg,19,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335324/tjuipfvcy1mv8dubyzhv.png,,,,1
703,PeptideSciences,Tesamorelin 5mg,https://www.peptidesciences.com/tesamorelin-5mg,downloaded_images/tesamorelin_5mg_1740265283.webp,$75.00,5mg,19,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335325/zbugladp93v0abxvr6u1.png,,,,1
704,PeptideSciences,Tesofensine 500mcg (30 Capsules),https://www.peptidesciences.com/tesofensine-500mcg-30-capsules,downloaded_images/tesofensine_500mcg_30_capsules__1740265287.webp,$250.00,30 Capsules,9,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335327/hjmx8hsvyffro8qwyjux.png,,,,1
705,PeptideSciences,Testagen 20mg (Bioregulator),https://www.peptidesciences.com/testagen-20mg-bioregulator,downloaded_images/testagen_20mg_bioregulator__1740265292.webp,$65.00,20mg,184,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335328/dvimntkbijya44xzpqr0.png,,,,1
706,PeptideSciences,Thymagen (Thymogen) 20mg,https://www.peptidesciences.com/thymagen-bioregulator-20mg,downloaded_images/thymagen_thymogen_20mg_1740265297.webp,$80.00,20mg,185,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335328/ch0kc4zcjsmzwrxxbnc2.png,,,,1
707,PeptideSciences,Thymalin 20mg,https://www.peptidesciences.com/thymalin-20mg,downloaded_images/thymalin_20mg_1740265301.webp,$120.00,20mg,101,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335329/mzovsvcuxoqviww4pvxa.png,,,,1
708,PeptideSciences,Thymosin Alpha-1 3mg,https://www.peptidesciences.com/thymosin-alpha-1-3mg,downloaded_images/thymosin_alpha_1_3mg_1740265306.webp,$50.00,3mg,75,,,,https://res.cloudinary.com/dds7ub1cg/image/upload/v1740335329/s85ahywkeeqbloerlgia.png,,,,1
